"rs" "chr" "pos" "hapflk_v1.4_ALL" "hapflk_v1.4_ALL_scaled" "hapflk_v1.4_ALL_log_pvalue" "hapflk_v1.4_PRUNED" "hapflk_v1.4_PRUNED_scaled" "hapflk_v1.4_PRUNED_log_pvalue" "hapflk_v1.4_PRUNED_KIN" "hapflk_v1.4_PRUNED_KIN_scaled" "hapflk_v1.4_PRUNED_KIN_log_pvalue"
1293 2 89095 30.5375836488 523.620999834 0.226235563083003 NA NA NA 29.5935927169 501.314135768 0.0829603659750688
1294 2 89155 30.4998075684 522.944366782 0.220344217007303 31.0876732739 514.056746614 0.15243653694103 29.7229297517 503.557541978 0.0930416243078676
1295 2 89227 30.5902293296 524.563972406 0.234622598426658 31.0408086372 513.560080357 0.149140987687555 29.7796603051 504.541557702 0.0977368541074133
1296 2 89294 30.6985827743 526.5047646 0.252539448912303 NA NA NA 29.861604374 505.96291264 0.104822084393693
1297 2 89352 30.7249014788 526.976176805 0.257025840158047 30.9778055922 512.892381024 0.144790280778381 29.8526339559 505.807316901 0.104028749050509
1298 2 89425 30.6611193279 525.833731348 0.246244263539488 30.9734958469 512.846706818 0.144495990499465 29.8393782504 505.577391016 0.102864450919599
1299 2 89445 30.5384553163 523.636612864 0.22637275023002 NA NA NA 29.6773676811 502.767248369 0.089392586483847
1300 2 89464 30.4323557902 521.736192136 0.210085830767354 NA NA NA 29.5737201366 500.969437359 0.0814863361503455
1301 2 89482 30.4086763394 521.312053399 0.20656327837679 NA NA NA 29.5913365654 501.275001855 0.0827920292381605
1302 2 89535 30.3371749437 520.031343301 0.196172486471896 30.9601776373 512.7055619 0.143589235582102 29.5028816603 499.740713675 0.0763900942926445
1303 2 89651 30.1418528656 516.532796801 0.169633315682909 NA NA NA 29.3725124272 497.479403544 0.0676387808065732
1304 2 89811 29.9782369307 513.602160584 0.149418236592363 30.976634338 512.879968202 0.144710259923269 29.3390878422 496.899639814 0.0655220932938645
1305 2 89826 29.9086018646 512.354879584 0.141353817192433 NA NA NA 29.3490243574 497.071992923 0.0661460436164837
1306 2 89845 29.9185006629 512.532183688 0.142480931228912 NA NA NA 29.3299091864 496.740432102 0.0649496940254375
1307 2 89884 29.8878705407 511.983546751 0.139013795967578 NA NA NA 29.2704062218 495.70832772 0.0613302492675544
1308 2 89911 29.9966481642 513.931936701 0.151603599404584 NA NA NA 29.2976922442 496.181615454 0.062970483417071
1309 2 89979 30.1385402948 516.473463095 0.169206085030321 NA NA NA 29.4136466281 498.19289386 0.0703139917391669
1310 2 90023 30.2703242215 518.833934577 0.186787978560477 30.9676881846 512.785157853 0.144100085427633 29.4218100002 498.334491042 0.0708542344078742
1311 2 90144 30.2301671833 518.114654572 0.181302398399115 NA NA NA 29.359622442 497.255821235 0.0668164714133747
1312 2 90198 30.3394297217 520.071730163 0.196494553407697 NA NA NA 29.393375414 497.841280977 0.0689858641978337
1313 2 90233 30.3674737718 520.574046205 0.200530711043977 31.0127404321 513.26261661 0.147191475078996 29.3868273554 497.727702098 0.0685609119847229
1314 2 90262 30.4537618798 522.119611156 0.213305308431335 NA NA NA 29.4045554883 498.03520415 0.0697160021761251
1315 2 90264 30.5458316052 523.768734587 0.227535923078857 NA NA NA 29.4560661606 498.928678802 0.0731553298617466
1316 2 90270 30.7689461217 527.765090341 0.264652532714266 NA NA NA 29.499336826 499.679227009 0.0761414855416494
1317 2 90405 30.846546828 529.155049336 0.278453895375315 30.9832290476 512.949858207 0.145161223173943 29.5405978706 500.394917482 0.0790729228535924
1318 2 90422 30.8212046621 528.701128577 0.273895433091285 30.9706888499 512.816958574 0.144304543055286 29.5167292079 499.980905315 0.0773670752029776
1319 2 90427 30.7636247829 527.669776226 0.263723182684205 NA NA NA 29.645935956 502.222051648 0.0869375463621046
1320 2 90723 30.7084877284 526.682178965 0.25422168109909 NA NA NA 29.6764100539 502.750637916 0.0893170417331992
1321 2 90730 30.7004199384 526.537671296 0.252850903150688 NA NA NA 29.6828611493 502.862534925 0.0898268634941042
1322 2 90762 30.7245949837 526.970686964 0.256973289215334 30.9717206541 512.82789352 0.144374894977586 29.6892659741 502.973629352 0.0903351490819682
1323 2 90824 30.6308381846 525.291345209 0.241233677578503 30.9990332517 513.117349422 0.146246001509393 29.4659551089 499.100206842 0.0738299059182006
1324 2 90924 30.5272565036 523.436023317 0.224614515356502 31.0203654878 513.343426111 0.147719290919184 29.6247638932 501.854813158 0.0853122052898269
1325 2 91107 30.4372177457 521.823277926 0.210814137762785 NA NA NA 29.7273607155 503.634398942 0.0934022544391371
1326 2 91109 30.4594038041 522.220667498 0.214159423630588 31.04866526 513.643343979 0.149689928700113 29.877482749 506.23832985 0.106237141887333
1327 2 91162 30.4717286647 522.441426454 0.216033351162997 NA NA NA 29.9293039284 507.137190381 0.110952068729332
1328 2 91172 30.4708411307 522.425529228 0.215898034713915 NA NA NA 29.9358508728 507.250749932 0.111558352952429
1329 2 91210 30.5179219863 523.268826433 0.223156075158977 NA NA NA 29.9437298795 507.387414675 0.112291171866322
1330 2 91355 30.4557527298 522.155270625 0.213606432010153 NA NA NA 29.9258331265 507.076987836 0.110631623211499
1331 2 91398 30.4330317702 521.748300073 0.210186987636492 31.046234703 513.617585204 0.149519953977405 29.9512268363 507.517452598 0.112991686969307
1332 2 91494 30.4882348821 522.737080532 0.218560478320984 NA NA NA 29.9761020114 507.948923155 0.115338678256343
1333 2 91533 30.5294417567 523.47516487 0.2249568744411 31.0276216678 513.420326307 0.148222813271261 30.0302725083 508.888533603 0.120571212902378
1334 2 91589 30.5277593386 523.445029936 0.224693262146775 NA NA NA 30.046438604 509.168941449 0.122165323384028
1335 2 91657 30.377244895 520.749063433 0.201950252329773 31.001868541 513.147397506 0.146441216594526 30.0781315072 509.718668417 0.125334370311475
1336 2 91657 30.501299727 522.97109385 0.22057492641898 30.9783911792 512.898587011 0.144830300208915 30.1800609468 511.486678162 0.13592592436161
1337 2 91686 30.403428494 521.218055673 0.205788114596948 NA NA NA 30.145481123 510.886876321 0.132263801888091
1338 2 91689 30.4382453839 521.841684652 0.210968295383066 NA NA NA 30.1882939536 511.629483187 0.136808360298805
1339 2 91694 30.4417479225 521.904421002 0.211494294762765 NA NA NA 30.2937444141 513.458566546 0.148473651138221
1340 2 91700 30.4994714392 522.938346143 0.220292269188703 30.9369796865 512.459712572 0.142019468494229 30.3122710919 513.7799197 0.150593431160978
1341 2 91759 30.5469074886 523.788005467 0.227705917640276 NA NA NA 30.3333436967 514.145433048 0.15303035499759
1342 2 91799 30.4740464583 522.482942029 0.216387002157279 NA NA NA 30.1634766144 511.19901582 0.134160688314276
1343 2 91827 30.4384817824 521.845918946 0.211003768779367 30.9316437486 512.40316289 0.141660123060255 30.1355768117 510.715081803 0.131228004834976
1344 2 91840 30.436637607 521.812886668 0.210727144220124 30.9126489341 512.201857938 0.140386163450043 30.125301114 510.53684543 0.130159505281927
1345 2 91865 30.272789849 518.878098107 0.187128483792268 30.9119936181 512.194912971 0.140342357844426 30.0915794219 509.951928252 0.126696715280467
1346 2 91879 30.2756012314 518.928454688 0.187517261011551 NA NA NA 30.1707298187 511.324825753 0.134930696857019
1347 2 91923 30.2576833218 518.607514831 0.185048982471729 NA NA NA 30.1424652195 510.834564185 0.131947781625599
1348 2 91974 30.2477837028 518.430196027 0.183694943645814 30.9318358859 512.40519914 0.141673051224204 30.0852107713 509.841461282 0.12605022115579
1349 2 92121 30.280893546 519.023248933 0.188250631401713 30.9484480748 512.581253288 0.142793986784993 30.0117315517 508.566932777 0.118761414595932
1350 2 92347 30.3557790758 520.364574556 0.198840733842335 NA NA NA 29.9681616824 507.811194751 0.114585709742815
1351 2 92523 30.4663029374 522.344242564 0.215207028526472 30.9631069653 512.736606596 0.143788328759813 29.9306006656 507.159682842 0.111071963841908
1352 2 92582 30.476929658 522.53458498 0.216827473211842 30.9987067295 513.113888976 0.146223531659942 29.8167312984 505.184569943 0.100897323636165
1353 2 92635 30.5341430362 523.559372684 0.225694613458041 30.9916599776 513.039208275 0.145739199294907 29.8592610052 505.922265907 0.104614415229253
1354 2 92756 30.5244636732 523.385999033 0.22417748307735 NA NA NA 29.8384430352 505.561169309 0.102782668042263
1355 2 92782 30.496841055 522.891231544 0.219886038164864 NA NA NA 29.8115554382 505.094792434 0.100451631722428
1356 2 92945 30.4678484068 522.371924516 0.215442179382376 30.9834970295 512.95269825 0.145179569474959 29.7974612598 504.850322879 0.0992452822950511
1357 2 93041 30.2935648567 519.250213391 0.190014570319979 NA NA NA 29.5788084528 501.05769638 0.0818618884529848
1358 2 93084 30.2126546873 517.800976354 0.178945470422367 30.9787160591 512.902030052 0.144852506109705 29.5749880052 500.991429083 0.0815797934166847
1359 2 93099 30.4200584017 521.515925252 0.208251391423764 30.9758539342 512.871697568 0.144656959603254 29.6547826811 502.375501879 0.0876234347290769
1360 2 93387 30.2997610353 519.361197357 0.190881260358596 NA NA NA 29.7503724846 504.033547923 0.0952916999208109
1361 2 93446 30.4085983549 521.310656565 0.206551744618394 30.9694665934 512.804005234 0.144221236858257 29.7599443743 504.199576446 0.0960858338040541
1362 2 93528 30.4197866063 521.511056941 0.208210970975108 30.9640739106 512.746854175 0.143854090559378 29.7609189577 504.216481012 0.0961669618165214
1363 2 93598 30.547139575 523.792162524 0.227742599637703 NA NA NA 29.7748316192 504.45780208 0.0973305900650784
1364 2 93701 30.5519940568 523.879114447 0.22851078370071 NA NA NA 29.7671392323 504.324374336 0.0966859453175703
1365 2 93712 30.6806906536 526.184286666 0.249519637084608 NA NA NA 29.8201853744 505.24448237 0.101195555964711
1366 2 93756 30.7526460834 527.473129276 0.261812682445948 NA NA NA 29.9585925617 507.645214257 0.113683014604817
1367 2 93760 30.7482131805 527.39372854 0.261043899548605 30.9424240937 512.5174118 0.142386784505246 30.0467458924 509.174271499 0.122195770524197
1368 2 94024 30.7224924607 526.933027245 0.256612989127341 30.920683759 512.287010127 0.140924053051557 30.1827777853 511.533802887 0.136216673186332
1369 2 94026 30.6886052491 526.326050366 0.250852449372854 30.9117199146 512.192012291 0.140324064579361 30.2615391326 512.899952159 0.144839104448002
1370 2 94112 30.6282133532 525.24433007 0.240802609586909 30.9055944012 512.127094775 0.139915102264761 30.3548678839 514.518779285 0.155548038215192
1371 2 94213 30.6430149197 525.509450987 0.243240220990607 NA NA NA 30.4681627252 516.483926786 0.169281373961332
1372 2 94319 30.476735444 522.53110628 0.216797783665481 30.9060120891 512.131521385 0.139942961757953 30.579846294 518.421126075 0.18362586871757
1373 2 94350 30.4784840233 522.562426272 0.21706518912586 30.8868960011 511.92893119 0.138671962833531 30.6422464803 519.503484008 0.191996379620622
1374 2 94478 30.4891970482 522.754314542 0.218708404735691 30.8803449805 511.859504196 0.138238289389285 30.6398079049 519.461185872 0.191664415846824
1375 2 94508 30.4945333533 522.84989673 0.219530061161443 NA NA NA 30.6792521784 520.145363674 0.197082682532629
1376 2 94646 30.4690008927 522.392567475 0.21561764973604 NA NA NA 30.7010777295 520.523937197 0.200125547626694
1377 2 94956 30.4285892092 521.668726344 0.209522790335629 30.8878649039 511.939199516 0.138736185573634 30.8233060584 522.644039863 0.217763048357258
1378 2 95055 30.3796294725 520.791775222 0.202297724979789 30.8938596049 512.002730696 0.139134008252693 30.9868848729 525.481384396 0.242981384896149
1379 2 95120 30.3246463929 519.806935911 0.19438954985277 30.8948771073 512.013514074 0.139201612516438 31.0370278892 526.351136469 0.251088796159066
1380 2 95203 30.2825745839 519.053359145 0.188483991172162 30.8938743445 512.002886905 0.139134987409694 31.1349109151 528.048959438 0.267433296068423
1381 2 95225 30.2893144956 519.174082284 0.18942162343277 30.8948401412 512.013122312 0.139199156033646 31.3212300306 531.28074422 0.300469686763834
1382 2 95227 30.2570733268 518.596588796 0.184965350312411 30.896406617 512.02972365 0.13930327915126 31.4524812222 533.5573523 0.325285548271383
1383 2 95387 30.1734698467 517.09911004 0.173748948938216 NA NA NA 31.5730229861 535.648200775 0.349220842267523
1384 2 95523 30.4756037694 522.510836086 0.21662483933575 30.8990889834 512.058151074 0.139481703616665 31.8775454446 540.930273121 0.414666282790456
1385 2 95552 30.6305007036 525.285300358 0.241178225031583 NA NA NA 31.9266900862 541.782707958 0.425906667698947
1386 2 95607 30.4028053515 521.206894144 0.205696202096457 NA NA NA 31.6836071988 537.566331262 0.372155509659558
1387 2 95633 30.3420814465 520.119227008 0.196873784163482 30.8990080313 512.057293152 0.139476316504456 31.614526917 536.368104215 0.357718397737924
1388 2 95666 30.3143772164 519.622997713 0.19293648653983 30.8988059795 512.055151829 0.139462871229987 31.598694349 536.093481548 0.35446124922772
1389 2 95764 30.2599474475 518.648069127 0.185359629644102 NA NA NA 31.5349151305 534.987203712 0.341534585534142
1390 2 95765 30.205824021 517.678627647 0.178031952642616 30.8981566738 512.04827056 0.139419670264644 31.5222790303 534.768025148 0.339010349470187
1391 2 95809 30.1440925305 516.572912963 0.169922596884284 NA NA NA 31.5658261738 535.523368985 0.347760773629432
1392 2 95817 30.0662928581 515.17939015 0.160074021008003 30.8964462494 512.03014367 0.139305914222832 31.5390559506 535.05902801 0.3423644156285
1393 2 95819 30.029877057 514.527121985 0.155604628273831 30.8958117087 512.023418877 0.139263729278353 31.489781593 534.204343192 0.332574256289383
1394 2 95983 29.9859815011 513.740878847 0.150334768872698 NA NA NA 31.3621076198 531.989783496 0.308060345537536
1395 2 95989 29.9923351967 513.854684207 0.151089653745956 30.8956063659 512.021242677 0.139250079820693 31.3270925495 531.382432119 0.301550676113255
1396 2 96022 29.9999700067 513.991436478 0.152000278888141 NA NA NA 31.305326312 531.004887416 0.29755004768608
1397 2 96081 29.8277441156 510.906581483 0.132382981723833 30.887768712 511.938180084 0.138729808640896 31.1300679998 527.964956999 0.266608395406943
1398 2 96352 29.8616096697 511.51317044 0.136089321255611 NA NA NA 31.2012757683 529.200086213 0.278908899964701
1399 2 96373 29.9390489763 512.900238497 0.144840951171422 30.8846683175 511.905322445 0.138524383234172 31.2906950331 530.751101623 0.294880559753898
1400 2 96529 30.0407670326 514.72217974 0.156931869799162 NA NA NA 31.2322129031 529.736704055 0.284368274038946
1401 2 96586 30.067061337 515.193154898 0.160169297172439 NA NA NA 31.2380421301 529.837814491 0.285404794405009
1402 2 96610 30.0842916266 515.501778325 0.162315965151541 NA NA NA 31.2686869399 530.369361829 0.290894977099924
1403 2 96615 30.1330395041 516.374934693 0.168498293260092 NA NA NA 31.2402085869 529.875392611 0.285790657638202
1404 2 96722 30.1886644548 517.371270993 0.175751364565603 30.8756848087 511.810116208 0.137930376416632 31.265434325 530.312943832 0.290308973084213
1405 2 96850 30.1276446238 516.278303325 0.167806138590692 30.8754427852 511.807551269 0.137914398453197 31.2095786939 529.34410401 0.280367210086653
1406 2 96852 30.1347105671 516.404866239 0.168713091569925 NA NA NA 31.1937818396 529.070100813 0.277597006599511
1407 2 96889 30.1251267749 516.233204422 0.167483782933307 NA NA NA 31.2111918876 529.372085545 0.280651133416558
1408 2 96966 30.1021760511 515.822118409 0.16456535811454 30.8751137396 511.804064081 0.137892677563508 31.2208456303 529.539533843 0.282354181086501
1409 2 96972 30.039729815 514.70360143 0.156805114926128 30.8749472231 511.802299357 0.13788168643195 31.1917685308 529.035179111 0.277245254012309
1410 2 97010 30.0452106307 514.801772046 0.157475721866714 30.874818295 511.800932991 0.137873176800015 31.1671400974 528.607988394 0.272966250407274
1411 2 97330 30.0353456152 514.625073048 0.156270131306104 30.8747075686 511.799759525 0.137865868838211 31.1823851092 528.872419648 0.275609743292519
1412 2 97454 30.0330619351 514.584168501 0.155991973172042 30.8746232198 511.798865606 0.1378603019829 31.136768995 528.081188628 0.267750236153432
1413 2 97484 30.0492237084 514.873653008 0.157968018951171 30.8745558678 511.798151816 0.137855856993108 31.1072589851 527.569324879 0.26274610138405
1414 2 97595 30.1396326297 516.493028646 0.169346883181099 NA NA NA 31.106225089 527.551391509 0.262571919580911
1415 2 97693 30.1920772493 517.432399875 0.176203314725412 30.8744845261 511.797395745 0.137851148816612 31.1281303411 527.93134748 0.266278826633788
1416 2 97917 30.1853222482 517.311406459 0.175309543749362 NA NA NA 31.1486889933 528.2879461 0.269789427964117
1417 2 98144 30.2007412419 517.587586535 0.177354297639059 NA NA NA 31.3142402727 531.159503879 0.29918418095181
1418 2 98241 30.2016595271 517.604034566 0.177476594052399 NA NA NA 31.3345999874 531.512651843 0.302938701436401
1419 2 98390 30.2042549715 517.650523335 0.17782256965888 30.8744150012 511.796658928 0.137846560645773 31.3622374461 531.992035388 0.308084651622604
1420 2 98574 30.2118035251 517.785730609 0.178831460911639 30.8743444066 511.795910774 0.137841901996646 31.3910530459 532.491854298 0.313510671853762
1421 2 98816 30.2146325668 517.836403498 0.179210593591823 30.8742775212 511.79520193 0.137837488224719 31.45998459 533.687501426 0.326743301940894
1422 2 98982 30.2179568502 517.895946998 0.179656808011347 30.8742042627 511.794425544 0.137832654001584 31.4706183301 533.871948197 0.328816506052597
1423 2 99001 30.2019629895 517.609470087 0.177517021774811 NA NA NA 31.4699251068 533.859923944 0.328681091622697
1424 2 99099 30.2012419117 517.596554373 0.177420969146505 30.8741399312 511.793743766 0.137828408965184 31.4695617782 533.853621854 0.328610133417081
1425 2 99160 30.2001158723 517.576385115 0.17727104498068 30.874077923 511.79308661 0.137824317318424 31.4689911291 533.843723699 0.328498705571594
1426 2 99186 30.199462516 517.564682407 0.177184095582818 NA NA NA 31.4685735776 533.83648109 0.328417187946617
1427 2 99353 30.1990315949 517.556963886 0.177126764313478 30.8740160955 511.792431369 0.137820237683595 31.4683786227 533.833099515 0.328379131875917
1428 2 99368 30.1984122032 517.545869541 0.177044380828257 NA NA NA 31.4681220345 533.828648883 0.328329049061924
1429 2 99408 30.1975934148 517.531203664 0.176935517012551 NA NA NA 31.4674111578 533.816318421 0.328190320793082
1430 2 99426 30.1975110508 517.529728387 0.176924568702617 30.8739557019 511.791791325 0.137816252750069 31.4673379683 533.815048918 0.328176039960747
1431 2 99527 30.1974302388 517.528280909 0.17691382714879 30.8738949784 511.791147784 0.137812246127483 31.4672522845 533.813562696 0.328159321742955
1432 2 99664 30.1973536936 517.526909856 0.176903653160775 NA NA NA 31.4671628592 533.812011576 0.328141874083937
1433 2 99678 30.1972954342 517.525866332 0.176895909895712 30.8738340213 511.790501767 0.137808224176057 31.4671048569 533.811005502 0.328130557668986
1434 2 99706 30.197238778 517.524851523 0.176888379926915 NA NA NA 31.4670460716 533.809985845 0.328119088713618
1435 2 99757 30.1971789179 517.523779329 0.176880424403009 30.8737729827 511.789854886 0.137804196928243 31.4669842375 533.808913306 0.328107025249502
1436 2 99999 30.1971189256 517.522704766 0.176872451539982 30.8737115782 511.789204129 0.137800145627773 31.4669216791 533.807828204 0.328094820762342
1437 3 100038 31.866313646 547.420785939 0.505089424571865 33.3135726812 537.646583387 0.373135600621387 30.8329659458 522.811594745 0.219200552918534
1438 3 100098 31.8668229638 547.429908677 0.505224418626474 33.3140289357 537.651418723 0.373194705749009 30.8425033311 522.977024773 0.220626144696828
1439 3 100110 31.8670467952 547.433917873 0.505283751922019 NA NA NA 30.8460303161 523.038201838 0.221154929376143
1440 3 100156 31.8672487207 547.437534698 0.505337282114421 33.3145071572 537.656486861 0.373256663018024 30.8496658636 523.101261964 0.221700890801582
1441 3 100191 31.8674815747 547.441705504 0.505399015755456 NA NA NA 30.8511732911 523.127408938 0.221927534088055
1442 3 100229 31.8920340237 547.881481106 0.511934540729362 33.3149780129 537.661476938 0.373317672448318 30.8694633013 523.444656992 0.22469000104559
1443 3 100355 31.8947779555 547.930629534 0.512668169537444 NA NA NA 30.9021626988 524.011842034 0.229686756502988
1444 3 100488 31.8989054694 548.004560241 0.51377294306847 33.3154370225 537.666341471 0.373377153115265 30.9337136263 524.559106372 0.234578787749129
1445 3 100557 31.9017159042 548.054899849 0.514526028253663 33.3159416947 537.671689931 0.373442557993783 30.9742981601 525.263062477 0.240974299305746
1446 3 100617 31.9165727596 548.321011084 0.518518417187401 33.3165022594 537.677630734 0.373515215093583 30.9932674456 525.59209285 0.24400343887694
1447 3 100715 31.9369095621 548.685277375 0.524014343906278 33.3170030771 537.682938345 0.373580135810693 31.0175672763 526.013583811 0.247921064631228
1448 3 100796 31.9443486827 548.818524521 0.526033673506857 NA NA NA 31.0374743988 526.358881369 0.251161794284429
1449 3 100803 31.9451059896 548.83208916 0.526239511225189 NA NA NA 31.0482470919 526.54573834 0.252927295115677
1450 3 100813 31.9454192516 548.837700208 0.526324671062386 NA NA NA 31.0500607877 526.577197671 0.253225351212048
1451 3 100831 31.9457921371 548.844379214 0.526426050541556 NA NA NA 31.0514618119 526.601499035 0.253455751376438
1452 3 100928 31.9550910106 549.010937658 0.528958108345655 NA NA NA 31.0563249721 526.68585263 0.254256593644844
1453 3 101066 31.9666193618 549.217429793 0.532107651295407 33.3173549164 537.686667099 0.373625748877555 31.0672643949 526.875601598 0.256064234203958
1454 3 101134 31.9287920128 548.539878434 0.521816322739398 33.3176781414 537.690092602 0.373667655481601 31.05275774 526.623977463 0.253668993346192
1455 3 101272 31.990295795 549.64151448 0.538612197747395 33.3180138322 537.693650216 0.373711181495587 31.0827115958 527.143539907 0.258631357583612
1456 3 101285 32.0237620348 550.240951047 0.547889311489141 33.3183011598 537.696695283 0.373748439268506 31.0770146068 527.044723196 0.257682598757297
1457 3 101316 32.0448541003 550.618745368 0.553786248678442 NA NA NA 31.0598898575 526.747687092 0.254844717222961
1458 3 101320 32.0435793352 550.595912184 0.553428749088594 NA NA NA 31.0530720472 526.629429255 0.253720729966096
1459 3 101405 31.983560028 549.520865579 0.53675675164001 NA NA NA 31.0493751012 526.565304144 0.253112640357642
1460 3 101429 32.0189857501 550.155399766 0.546559329962208 NA NA NA 30.8978702514 523.937387697 0.229026584338496
1461 3 101571 32.1243160567 552.04204248 0.576350604538607 33.3185621533 537.699461263 0.373782284360415 30.9023316622 524.014772775 0.229712769132412
1462 3 101872 31.991135153 549.656548791 0.538843684800322 33.3188776267 537.702804616 0.373823196933131 30.6908977518 520.347361128 0.198702295522435
1463 3 101938 31.8540728258 547.201532288 0.50185173537786 33.319178993 537.705998462 0.373862282686358 30.7060141801 520.609562047 0.200818219942575
1464 3 102250 31.7310449814 544.997896947 0.470025897636966 33.3194258792 537.708614935 0.373894304582288 30.8011274553 522.259342503 0.214486915652652
1465 3 102282 31.7939869299 546.125292968 0.486146014789594 33.3196825949 537.711335579 0.373927603264659 30.9173403499 524.275104886 0.232031381014798
1466 3 102531 31.8035627316 546.29681166 0.488628232909337 NA NA NA 30.9004780037 523.982620276 0.229427499506365
1467 3 102640 31.9966409653 549.755167139 0.540363653184114 33.3199679192 537.714359415 0.373964615016514 30.8193636943 522.575657871 0.217178225985985
1468 3 102853 32.1764819436 552.976421136 0.591463956465845 33.3204576319 537.719549336 0.374028145146046 30.85630832 523.216478212 0.222700771851306
1469 3 103018 32.2131759723 553.633672824 0.602237741109508 33.3209146943 537.724393233 0.374087445812022 30.7795517271 521.885102265 0.21133222571523
1470 3 103034 32.507957623 558.913707331 0.693094724843558 33.3224230647 537.740378776 0.374283189218481 30.9647145422 525.096830523 0.239453597064354
1471 3 103042 32.7104831062 562.541278915 0.759983531584792 33.3234132735 537.750872901 0.374411725791022 31.4066985978 532.76323309 0.316482787885162
1472 3 103043 32.7929446272 564.018303267 0.788266644330026 NA NA NA 31.6438049916 536.875944946 0.363792345785317
1473 3 103044 32.9045084371 566.016598495 0.827499916769549 NA NA NA 31.9040706968 541.39036497 0.420709497267673
1474 3 103068 32.9989090528 567.707472086 0.86156895997046 33.3241173549 537.758334678 0.37450313808849 32.103041354 544.841596157 0.467817768162573
1475 3 103079 33.130033693 570.05613464 0.910219414519121 33.3246867157 537.764368701 0.374577069826936 32.3081913386 548.400010422 0.519707294212522
1476 3 103115 33.132559798 570.101381424 0.911171834655637 NA NA NA 32.3113940506 548.455562833 0.520544321152008
1477 3 103155 33.105999443 569.625640852 0.901186455629986 33.3259497291 537.777753978 0.374741106064746 32.3191676648 548.590399498 0.52257941195075
1478 3 103159 33.0032922512 567.785982532 0.863170279666453 NA NA NA 32.4370157563 550.634525071 0.55403339448696
1479 3 103205 32.9548183468 566.917733481 0.845557174093286 33.3420332129 537.948204967 0.376834010822694 32.3765477166 549.58568105 0.537753051934329
1480 3 103346 33.010712524 567.918892081 0.865885070095759 NA NA NA 32.4117004503 550.195420256 0.547181242090844
1481 3 103381 32.9191251174 566.27840779 0.832722746768251 33.3471845134 538.002797883 0.377505918652476 32.4394232575 550.676284209 0.554687763123092
1482 3 103444 33.114047141 569.769788642 0.904205293835179 33.3525137904 538.059276974 0.378201848768277 32.5585126273 552.741940286 0.587648884643167
1483 3 103479 33.1364733594 570.171479882 0.912648502186319 NA NA NA 32.5669773926 552.888765262 0.590036011866903
1484 3 103505 33.056110708 568.732049811 0.882602191065916 NA NA NA 32.5306879529 552.259309403 0.579843588315253
1485 3 103581 32.8872561692 565.707581399 0.821359985737665 NA NA NA 32.3549155448 549.210461773 0.532001182983394
1486 3 103612 32.8679434539 565.361658227 0.814518406041997 33.3559066517 538.095234144 0.378645337888164 32.3330942802 548.831962601 0.526237590520708
1487 3 103654 32.7685753889 563.581809275 0.779845066730008 NA NA NA 32.2543115433 547.465442319 0.505750442187455
1488 3 103772 32.1577000838 552.64000648 0.58599507493477 NA NA NA 31.700184231 537.85386698 0.375674745416647
1489 3 103814 31.8581514718 547.274587689 0.502929100489901 NA NA NA 31.5773189888 535.722716779 0.350094290078656
1490 3 103848 31.8018563761 546.266247967 0.488185338992271 33.3565370661 538.101915207 0.378727777596506 31.6207965933 536.476854433 0.359013542553373
1491 3 103999 31.5075909649 540.995460178 0.415519132804878 33.3560263082 538.096502251 0.37866098457037 31.6055220892 536.211911624 0.355863524882482
1492 3 104120 31.4022759479 539.109091327 0.391287466631991 NA NA NA 31.5103460238 534.561042045 0.336637712428932
1493 3 104120 31.4063084339 539.181319924 0.392198256621336 NA NA NA 31.5071561748 534.505712748 0.336005307567231
1494 3 104170 31.4031297555 539.124384455 0.391480197465867 NA NA NA 31.5261171253 534.834598548 0.339775777601886
1495 3 104191 31.3932372683 538.947193392 0.389250872350798 NA NA NA 31.3442696948 531.680377055 0.304732679082316
1496 3 104206 31.3327057045 537.862971411 0.375786524660669 33.3574044184 538.111107311 0.378841220622403 31.3898445158 532.470891826 0.313281855953182
1497 3 104326 31.3370103807 537.940075392 0.376734020913342 33.3564923001 538.101440781 0.378721923129141 31.3719824875 532.161067302 0.309912711471064
1498 3 104474 31.327338205 537.766830479 0.374607235398587 NA NA NA 31.366249971 532.06163435 0.30883649720003
1499 3 104489 31.2824432665 536.962686722 0.364836402270447 33.3569581364 538.106377663 0.378782847635735 31.2890861731 530.723195258 0.294587988817038
1500 3 104566 30.9591956008 531.172778072 0.299324749865447 33.3595018334 538.133335484 0.379115636422341 30.8555404959 523.203159975 0.222585036013755
1501 3 104617 30.7075254367 526.664942705 0.254057919747828 NA NA NA 30.8266901472 522.702738333 0.218265908411245
1502 3 104626 30.4947150074 522.85315046 0.219558068195155 33.3607100764 538.14614031 0.379273775013351 30.7123847662 520.720062587 0.201714555521509
1503 3 104664 30.3908605089 520.99294195 0.203939785006822 33.3549882049 538.085500546 0.378525252590959 30.6779434794 520.12266373 0.196901243614651
1504 3 104735 30.2357348689 518.214381173 0.182056213025155 33.3529092489 538.063468 0.378253522952775 30.658565575 519.786545687 0.194228102421329
1505 3 104846 30.2335548415 518.175333222 0.181760798764172 NA NA NA 30.7474356575 521.328035295 0.20669527343403
1506 3 104855 30.1476281088 516.636241108 0.170379961630778 33.3539563809 538.074565389 0.378390372546653 30.7649211637 521.631328882 0.209211131705702
